Data As Of,Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,Pneumonia or Influenza,"Pneumonia, Influenza, or COVID-19 Deaths"
11/2/23,4/2/23,4/8/23,2023,14,4/8/23,By Week,Week-ending,Wisconsin,All Ages,36,1110,53,,54,84
11/2/23,4/2/23,4/8/23,2023,14,4/8/23,By Week,Week-ending,Wyoming,All Ages,,105,,0,,10
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Alabama,All Ages,13,1097,61,0,61,70
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Alaska,All Ages,,109,,0,,
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Arizona,All Ages,27,1446,84,0,84,97
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Arkansas,All Ages,11,683,39,0,39,48
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,California,All Ages,118,5668,375,,377,451
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Colorado,All Ages,23,889,51,,52,69
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Connecticut,All Ages,,636,36,,37,41
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Delaware,All Ages,,210,,0,,11
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,District of Columbia,All Ages,,89,,0,,
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Florida,All Ages,88,4369,284,,285,344
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Georgia,All Ages,20,1771,82,,83,93
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Hawaii,All Ages,,240,25,0,25,31
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Idaho,All Ages,,313,17,0,17,19
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Illinois,All Ages,47,2301,129,,132,161
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Indiana,All Ages,28,1357,71,,72,91
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Iowa,All Ages,16,649,45,0,45,56
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Kansas,All Ages,,579,30,0,30,36
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Kentucky,All Ages,32,1039,68,0,68,92
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Louisiana,All Ages,12,925,40,0,40,50
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Maine,All Ages,11,308,20,0,20,26
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Maryland,All Ages,23,921,61,0,61,74
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Massachusetts,All Ages,21,1216,79,,80,93
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Michigan,All Ages,38,2011,120,0,120,147
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Minnesota,All Ages,30,1016,66,,67,88
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Mississippi,All Ages,17,618,42,,43,57
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Missouri,All Ages,29,1259,72,,74,93
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Montana,All Ages,,232,10,0,10,14
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Nebraska,All Ages,17,391,22,0,22,36
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Nevada,All Ages,15,548,33,0,33,42
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,New Hampshire,All Ages,,242,11,0,11,14
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,New Jersey,All Ages,22,1484,80,,83,101
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,New Mexico,All Ages,16,437,35,0,35,40
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,New York,All Ages,40,2008,164,,166,191
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,New York City,All Ages,14,1120,90,,93,103
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,North Carolina,All Ages,32,2056,125,,126,143
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,North Dakota,All Ages,,125,,0,,
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Ohio,All Ages,71,2539,130,,131,174
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Oklahoma,All Ages,21,849,77,0,77,92
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Oregon,All Ages,14,817,40,0,40,50
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Pennsylvania,All Ages,64,2683,148,,151,196
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Rhode Island,All Ages,,238,11,0,11,14
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,South Carolina,All Ages,13,1059,56,,57,66
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,South Dakota,All Ages,,184,10,0,10,15
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Tennessee,All Ages,35,1517,94,,95,122
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Texas,All Ages,80,4338,242,,248,291
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Utah,All Ages,,391,24,0,24,24
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Vermont,All Ages,10,142,14,,15,23
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Virginia,All Ages,22,1456,76,0,76,89
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Washington,All Ages,33,1220,70,0,70,88
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,West Virginia,All Ages,,460,34,,36,38
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Wisconsin,All Ages,29,1140,58,,59,79
11/2/23,4/9/23,4/15/23,2023,15,4/15/23,By Week,Week-ending,Wyoming,All Ages,,108,,,,10
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Alabama,All Ages,13,1078,59,0,59,69
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Alaska,All Ages,,88,,0,,
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Arizona,All Ages,31,1370,99,,101,115
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Arkansas,All Ages,10,633,39,0,39,45
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,California,All Ages,126,5707,402,,407,479
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Colorado,All Ages,19,851,35,,36,49
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Connecticut,All Ages,11,581,50,0,50,57
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Delaware,All Ages,,220,14,0,14,20
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,District of Columbia,All Ages,,81,,0,,
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Florida,All Ages,70,4357,296,,299,329
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Georgia,All Ages,35,1881,87,0,87,112
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Hawaii,All Ages,,257,25,0,25,29
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Idaho,All Ages,,328,25,,26,28
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Illinois,All Ages,56,2098,108,,110,145
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Indiana,All Ages,33,1379,107,,108,127
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Iowa,All Ages,18,561,40,0,40,54
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Kansas,All Ages,13,616,36,,37,45
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Kentucky,All Ages,28,1003,76,,78,96
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Louisiana,All Ages,18,894,33,0,33,47
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Maine,All Ages,,327,22,0,22,27
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Maryland,All Ages,17,989,61,0,61,72
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Massachusetts,All Ages,15,1131,74,0,74,87
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Michigan,All Ages,54,1963,113,0,113,152
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Minnesota,All Ages,27,909,49,0,49,71
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Mississippi,All Ages,14,572,37,0,37,49
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Missouri,All Ages,21,1164,69,,71,84
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Montana,All Ages,,203,11,0,11,13
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Nebraska,All Ages,,362,36,0,36,39
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Nevada,All Ages,13,579,41,0,41,48
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,New Hampshire,All Ages,,280,13,0,13,20
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,New Jersey,All Ages,12,1461,78,,79,88
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,New Mexico,All Ages,14,434,25,,26,34
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,New York,All Ages,43,2032,160,0,160,190
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,New York City,All Ages,16,927,71,,73,82
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,North Carolina,All Ages,35,2029,131,,132,154
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,North Dakota,All Ages,,135,,0,,
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Ohio,All Ages,56,2403,139,0,139,173
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Oklahoma,All Ages,14,835,64,,65,75
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Oregon,All Ages,15,809,49,,50,59
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Pennsylvania,All Ages,44,2572,141,0,141,174
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Rhode Island,All Ages,,205,12,0,12,15
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,South Carolina,All Ages,14,1088,70,0,70,81
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,South Dakota,All Ages,10,177,18,,19,26
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Tennessee,All Ages,35,1559,113,,114,139
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Texas,All Ages,87,4216,277,,280,326
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Utah,All Ages,,409,27,0,27,27
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Vermont,All Ages,,138,11,0,11,12
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Virginia,All Ages,28,1453,72,0,72,94
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Washington,All Ages,27,1306,92,,93,109
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,West Virginia,All Ages,,445,37,0,37,42
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Wisconsin,All Ages,25,1085,46,0,46,61
11/2/23,4/16/23,4/22/23,2023,16,4/22/23,By Week,Week-ending,Wyoming,All Ages,,123,,,,
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Alabama,All Ages,16,1085,58,,60,68
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Alaska,All Ages,,118,,0,,
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Arizona,All Ages,30,1341,89,,90,106
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Arkansas,All Ages,11,705,49,0,49,58
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,California,All Ages,97,5591,377,,380,439
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Colorado,All Ages,18,884,55,0,55,67
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Connecticut,All Ages,,587,34,0,34,38
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Delaware,All Ages,,203,13,0,13,17
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,District of Columbia,All Ages,,91,,0,,
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Florida,All Ages,77,4251,291,,298,336
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Georgia,All Ages,23,1821,79,,84,101
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Hawaii,All Ages,,229,18,,20,21
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Idaho,All Ages,,320,14,,16,18
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Illinois,All Ages,31,2124,120,0,120,142
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Indiana,All Ages,16,1338,94,0,94,101
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Iowa,All Ages,,604,30,,31,38
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Kansas,All Ages,,550,32,0,32,36
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Kentucky,All Ages,31,954,80,,81,102
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Louisiana,All Ages,10,887,53,0,53,59
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Maine,All Ages,,308,18,0,18,21
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Maryland,All Ages,16,902,52,,53,67
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Massachusetts,All Ages,13,1074,65,0,65,76
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Michigan,All Ages,50,1948,121,0,121,147
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Minnesota,All Ages,20,916,50,0,50,66
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Mississippi,All Ages,16,641,35,,36,45
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Missouri,All Ages,18,1260,73,,75,82
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Montana,All Ages,,216,12,0,12,15
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Nebraska,All Ages,16,392,37,0,37,46
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Nevada,All Ages,,574,44,0,44,47
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,New Hampshire,All Ages,,263,18,,19,21
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,New Jersey,All Ages,20,1336,74,,75,90
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,New Mexico,All Ages,13,472,37,0,37,46
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,New York,All Ages,38,1979,150,0,150,172
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,New York City,All Ages,12,958,80,0,80,88
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,North Carolina,All Ages,37,2000,121,,122,141
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,North Dakota,All Ages,,133,,0,,11
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Ohio,All Ages,58,2449,136,,138,174
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Oklahoma,All Ages,13,803,64,,66,76
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Oregon,All Ages,14,822,37,0,37,44
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Pennsylvania,All Ages,36,2553,144,,145,171
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Rhode Island,All Ages,,204,,0,,
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,South Carolina,All Ages,21,1017,47,,49,67
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,South Dakota,All Ages,0,151,,,10,10
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Tennessee,All Ages,27,1471,89,,90,108
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Texas,All Ages,64,4180,230,0,230,269
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Utah,All Ages,,412,22,0,22,27
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Vermont,All Ages,,119,,0,,
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Virginia,All Ages,25,1483,58,,59,77
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Washington,All Ages,25,1294,68,0,68,83
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,West Virginia,All Ages,12,464,43,0,43,51
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Wisconsin,All Ages,17,1067,44,0,44,57
11/2/23,4/23/23,4/29/23,2023,17,4/29/23,By Week,Week-ending,Wyoming,All Ages,,112,,0,,
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Alabama,All Ages,15,1143,60,,62,72
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Alaska,All Ages,,107,,0,,
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Arizona,All Ages,33,1295,87,,89,106
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Arkansas,All Ages,13,677,45,0,45,49
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,California,All Ages,84,5356,322,,325,380
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Colorado,All Ages,18,886,50,0,50,61
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Connecticut,All Ages,,642,40,0,40,41
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Delaware,All Ages,,175,,0,,
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,District of Columbia,All Ages,0,89,,0,,
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Florida,All Ages,73,4305,255,,257,301
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Georgia,All Ages,23,1754,90,,91,108
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Hawaii,All Ages,,225,18,0,18,19
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Idaho,All Ages,,322,14,0,14,16
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Illinois,All Ages,27,2188,96,0,96,113
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Indiana,All Ages,18,1358,71,,72,87
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Iowa,All Ages,,613,34,0,34,38
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Kansas,All Ages,13,531,30,0,30,41
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Kentucky,All Ages,29,989,65,0,65,86
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Louisiana,All Ages,13,962,35,0,35,45
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Maine,All Ages,,328,27,0,27,29
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Maryland,All Ages,14,1018,64,0,64,76
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Massachusetts,All Ages,13,1147,80,0,80,88
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Michigan,All Ages,41,1957,126,0,126,151
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Minnesota,All Ages,22,902,63,,64,76
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Mississippi,All Ages,16,687,43,,44,57
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Missouri,All Ages,17,1255,69,,70,81
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Montana,All Ages,,226,16,0,16,20
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Nebraska,All Ages,,350,18,0,18,24
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Nevada,All Ages,13,558,49,0,49,54
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,New Hampshire,All Ages,,250,22,0,22,26
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,New Jersey,All Ages,16,1350,60,0,60,72
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,New Mexico,All Ages,,427,30,,31,33
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,New York,All Ages,40,1999,165,,168,193
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,New York City,All Ages,,1043,61,0,61,70
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,North Carolina,All Ages,29,1965,123,,125,142
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,North Dakota,All Ages,,144,10,0,10,15
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Ohio,All Ages,40,2390,112,,113,138
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Oklahoma,All Ages,11,817,68,,69,77
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Oregon,All Ages,19,758,31,,33,46
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Pennsylvania,All Ages,34,2605,123,,124,148
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Rhode Island,All Ages,,191,10,0,10,13
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,South Carolina,All Ages,18,1053,60,,61,74
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,South Dakota,All Ages,0,139,,0,,
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Tennessee,All Ages,27,1479,82,,84,101
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Texas,All Ages,55,4449,248,,254,285
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Utah,All Ages,,396,16,,17,19
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Vermont,All Ages,,122,,0,,10
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Virginia,All Ages,16,1442,62,,63,74
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Washington,All Ages,30,1213,69,0,69,84
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,West Virginia,All Ages,,458,35,0,35,39
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Wisconsin,All Ages,18,1029,39,0,39,50
11/2/23,4/30/23,5/6/23,2023,18,5/6/23,By Week,Week-ending,Wyoming,All Ages,,128,,0,,10
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Alabama,All Ages,16,1161,69,,71,82
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Alaska,All Ages,,77,,0,,
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Arizona,All Ages,20,1317,84,,85,93
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Arkansas,All Ages,,621,41,0,41,44
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,California,All Ages,96,5459,385,,388,447
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Colorado,All Ages,14,889,37,,38,50
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Connecticut,All Ages,,590,36,0,36,40
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Delaware,All Ages,,199,10,0,10,11
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,District of Columbia,All Ages,,103,,0,,
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Florida,All Ages,70,4222,264,,268,303
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Georgia,All Ages,20,1795,86,,87,103
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Hawaii,All Ages,,233,24,0,24,25
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Idaho,All Ages,,329,15,,17,18
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Illinois,All Ages,26,2095,100,,103,122
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Indiana,All Ages,18,1308,78,,80,93
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Iowa,All Ages,,605,29,0,29,36
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Kansas,All Ages,,540,27,0,27,30
11/2/23,5/7/23,5/13/23,2023,19,5/13/23,By Week,Week-ending,Kentucky,All Ages,21,983,76,,80,91
